,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,3,0,0,7400000,23400000,16,700,19300000,3000000,20700000,8900000,0
2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,0,0,1,4500000,12400000,18,719,10300000,200000,9200000,3100000,0
2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,1,0,1,9500000,30500000,12,430,5400000,8000000,30800000,10500000,1
2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,1,0,0,800000,3000000,4,338,900000,1000000,2600000,400000,0
2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2,0,0,4000000,13000000,4,695,6400000,6900000,15400000,4300000,0
2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2,0,0,7000000,25700000,18,374,3400000,13700000,14900000,4500000,1
2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,3,0,0,3500000,8500000,18,609,7300000,0,12700000,2500000,0
2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,3,0,1,9700000,36000000,6,631,3500000,5500000,28500000,7500000,0
2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,0,0,0,3400000,10800000,6,439,5300000,1400000,11600000,1900000,1
2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,1,0,1,4600000,13500000,20,837,5600000,7700000,11900000,2500000,0
2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,4,0,0,3800000,10400000,10,833,7500000,2500000,14100000,4200000,0
2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,4,0,1,4200000,9600000,20,863,7400000,900000,9100000,3400000,0
2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2,0,0,2500000,8700000,4,684,0,600000,9700000,2600000,0
2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,0,0,1,7000000,24600000,6,542,6400000,2600000,24500000,4700000,1
2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,1,0,0,5300000,11500000,8,753,10000000,4200000,14400000,3000000,0
2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,0,0,0,6400000,14200000,2,512,1600000,9200000,23100000,3500000,1
2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,3,0,0,3400000,8100000,12,385,6100000,4000000,10700000,4000000,1
2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,4,0,0,6700000,18800000,2,749,15600000,7900000,19900000,8600000,0
2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,1,0,1,4600000,10100000,4,618,2200000,100000,12900000,4300000,0
2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,4,0,1,900000,2500000,4,583,1300000,800000,1800000,1100000,0
2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,0,0,0,5100000,19900000,18,655,4400000,0,17100000,7100000,0
2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,0,0,1,7000000,20900000,20,380,11800000,10800000,21100000,6200000,1
2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,3,0,1,4100000,14700000,6,679,6600000,3700000,10500000,5600000,0
2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2,0,0,4600000,14800000,6,410,12900000,6800000,16100000,5800000,1
2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2,0,1,3600000,11500000,8,590,1600000,5200000,10900000,3000000,0
2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,5,0,0,5900000,13800000,14,397,12400000,600000,20400000,3000000,1
2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2,0,0,600000,2100000,16,425,900000,500000,2300000,300000,1
2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,0,0,0,4900000,16400000,2,383,3300000,3500000,15000000,5800000,0
2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,5,0,1,6400000,23900000,6,406,14700000,12400000,25400000,4300000,1
2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2,0,0,7000000,19800000,10,563,3900000,9400000,22800000,8000000,0
2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,3,0,1,6700000,13400000,14,782,4900000,4000000,25800000,9600000,0
2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,1,0,1,800000,2200000,4,852,900000,200000,2200000,1000000,0
2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,5,0,0,7600000,27800000,2,753,18400000,12200000,16900000,8000000,0
2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,5,0,1,3200000,7600000,4,489,5000000,2900000,10600000,1900000,1
2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2,0,1,4900000,13800000,2,586,9900000,1400000,9900000,7000000,0
2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,3,0,0,7200000,20800000,16,560,2100000,10700000,21100000,3600000,0
2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,3,0,0,5600000,20600000,6,487,6400000,9700000,20200000,4100000,1
2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,4,0,1,7300000,18300000,8,434,10000000,2900000,26800000,6700000,1
2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,4,0,0,3300000,7000000,20,504,8200000,3200000,7300000,2500000,1
2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2,0,1,9200000,25300000,4,827,25900000,15900000,19300000,11000000,0
2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,3,0,1,8100000,23300000,20,657,15700000,2900000,28100000,6200000,0
2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,5,0,0,6600000,21400000,10,447,12700000,11100000,20200000,6400000,1
2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,0,0,1,4200000,13600000,4,834,8700000,3400000,12000000,3100000,0
2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2,0,0,5800000,21700000,8,354,12500000,2300000,12200000,6800000,1
2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2,0,1,5600000,21000000,18,883,9800000,1600000,20900000,6000000,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,1,3600000,9900000,12,641,10300000,2400000,9100000,2700000,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,1,0,1,7700000,16900000,6,621,22600000,7900000,27400000,10200000,0
2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,0,0,1,7800000,23300000,10,587,12500000,9300000,27500000,9700000,0
2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,3,0,0,5700000,15400000,16,424,4700000,3000000,16400000,5600000,1
2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,5,0,0,6300000,20500000,14,515,4300000,3600000,18300000,9100000,1
2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,5,0,1,2300000,4700000,18,592,1600000,3900000,6200000,2800000,0
2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,4,0,1,9600000,19900000,6,319,3200000,16500000,28100000,6600000,1
2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,1,0,1,1000000,3900000,16,360,2500000,300000,2100000,600000,1
2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,5,0,1,7200000,27100000,12,535,8400000,12800000,28100000,4800000,1
2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2,0,1,3800000,11400000,16,666,9000000,2400000,8000000,3800000,0
2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,4,0,1,9300000,24600000,16,419,18100000,0,26700000,5100000,1
2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2,0,1,7200000,21900000,12,640,0,11400000,14600000,3800000,0
2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,0,0,0,7600000,19700000,12,545,4300000,5200000,29500000,7300000,1
2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,4,0,0,4500000,15300000,10,843,13200000,6900000,10800000,2200000,0
2205,2205,2205,2205,2205,2205,2205,2205,2205,2205,2205,2205,2205,2205,2205,2205,1,0,1,9900000,30900000,20,559,12100000,6100000,38600000,12100000,0
2206,2206,2206,2206,2206,2206,2206,2206,2206,2206,2206,2206,2206,2206,2206,2206,0,0,1,700000,2000000,18,650,400000,1300000,2800000,500000,0
2207,2207,2207,2207,2207,2207,2207,2207,2207,2207,2207,2207,2207,2207,2207,2207,0,0,0,3500000,12300000,16,479,9700000,6000000,7900000,4700000,1
2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,1,0,1,300000,1000000,14,324,100000,100000,1100000,100000,1
2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,5,0,1,5400000,16700000,2,354,1100000,4500000,19300000,5200000,0
2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,4,0,1,2800000,8400000,10,521,1500000,1200000,9100000,3700000,1
2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,5,0,1,4900000,15900000,8,505,12400000,4900000,14900000,6100000,1
2212,2212,2212,2212,2212,2212,2212,2212,2212,2212,2212,2212,2212,2212,2212,2212,4,0,0,600000,1700000,12,436,400000,0,1700000,700000,1
2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,0,0,0,3000000,8100000,6,683,3200000,4900000,10200000,3200000,0
2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,0,0,0,1800000,5800000,18,348,2900000,700000,6700000,1000000,1
2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,4,0,1,5100000,15700000,6,867,11200000,8300000,19200000,3600000,0
2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,5,0,0,1400000,4100000,14,880,3700000,1800000,2800000,2100000,0
2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2,0,1,6700000,25500000,10,673,11100000,8600000,25100000,5000000,0
2218,2218,2218,2218,2218,2218,2218,2218,2218,2218,2218,2218,2218,2218,2218,2218,3,0,0,4300000,12600000,18,482,9300000,900000,13200000,6100000,1
2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,3,0,1,7800000,19600000,4,767,18100000,10500000,20500000,7700000,0
2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,3,0,0,5400000,15800000,18,760,12700000,2300000,16400000,7200000,0
2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,0,0,0,500000,1900000,2,857,1100000,500000,1800000,300000,0
2222,2222,2222,2222,2222,2222,2222,2222,2222,2222,2222,2222,2222,2222,2222,2222,1,0,0,8600000,26700000,10,735,11800000,9100000,20700000,11200000,0
2223,2223,2223,2223,2223,2223,2223,2223,2223,2223,2223,2223,2223,2223,2223,2223,3,0,0,2500000,9300000,4,810,2700000,3300000,9400000,3700000,0
2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,4,0,0,3000000,7200000,2,680,900000,3400000,9600000,1700000,0
2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,5,0,1,7000000,26900000,4,889,1400000,4200000,22400000,7400000,0
2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,1,0,1,400000,1500000,16,688,400000,300000,1200000,200000,0
2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,5,0,0,5200000,13700000,16,531,8800000,4500000,15700000,2900000,1
2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,3,0,0,3300000,11100000,2,660,6500000,3700000,12300000,4500000,0
2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,1,0,1,2400000,8800000,18,414,3600000,2200000,7100000,2500000,1
2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,4,0,1,5800000,15800000,14,528,6300000,100000,21400000,8700000,1
2231,2231,2231,2231,2231,2231,2231,2231,2231,2231,2231,2231,2231,2231,2231,2231,4,0,1,9400000,20000000,12,817,3600000,1600000,34400000,8000000,0
2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2,0,0,6100000,15300000,2,799,7100000,5500000,17800000,5300000,0
2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,1,0,1,7500000,21400000,20,655,13000000,10300000,28100000,8100000,0
2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2,0,0,4100000,16200000,6,546,3500000,3100000,15100000,3700000,1
2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,2235,3,0,0,8500000,30800000,14,745,11000000,8200000,19400000,7200000,0
2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,2236,0,0,0,4300000,16900000,8,884,6500000,5400000,12000000,3700000,0
2237,2237,2237,2237,2237,2237,2237,2237,2237,2237,2237,2237,2237,2237,2237,2237,5,0,0,9300000,22000000,4,822,20900000,10000000,24200000,12100000,0
2238,2238,2238,2238,2238,2238,2238,2238,2238,2238,2238,2238,2238,2238,2238,2238,4,0,0,6000000,18700000,2,623,4300000,4000000,19100000,5700000,0
2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,1,0,1,5300000,18900000,16,361,300000,5000000,11900000,5500000,1
2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,5,0,1,7400000,16200000,2,778,17000000,2700000,19400000,9200000,0
2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,1,0,1,1100000,3800000,8,779,600000,1800000,4000000,1600000,0
2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,2242,1,0,1,6600000,20700000,4,594,4800000,200000,26400000,8900000,0
2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,2243,3,0,0,8200000,28300000,2,530,15000000,10500000,20200000,12100000,0
2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,3,0,0,3300000,9300000,12,324,5300000,2600000,7500000,2000000,1
2245,2245,2245,2245,2245,2245,2245,2245,2245,2245,2245,2245,2245,2245,2245,2245,4,0,1,2500000,9000000,10,394,6700000,2000000,7300000,3000000,1
2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,2246,3,0,1,3300000,10400000,12,816,7100000,6300000,11800000,4900000,0
2247,2247,2247,2247,2247,2247,2247,2247,2247,2247,2247,2247,2247,2247,2247,2247,5,0,0,1000000,2300000,16,423,1700000,700000,2900000,1400000,1
2248,2248,2248,2248,2248,2248,2248,2248,2248,2248,2248,2248,2248,2248,2248,2248,5,0,1,6200000,12800000,2,539,5600000,9800000,22300000,4800000,1
2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,1,0,0,7000000,21000000,20,554,16900000,6600000,14600000,5600000,0
2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2,0,1,7000000,19000000,6,523,5300000,9300000,25800000,9500000,1
2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,1,0,1,5300000,12000000,10,852,400000,10400000,18900000,5000000,0
2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,0,0,1,1800000,3700000,2,505,3900000,2400000,4500000,1400000,1
2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,0,0,1,2300000,7900000,10,430,6600000,2800000,8100000,1900000,1
2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2,0,0,4000000,9200000,16,784,3200000,600000,13000000,4900000,0
2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,1,0,0,8900000,24000000,6,380,16500000,7400000,27700000,7500000,1
2256,2256,2256,2256,2256,2256,2256,2256,2256,2256,2256,2256,2256,2256,2256,2256,3,0,0,8000000,18600000,20,565,1600000,8600000,22500000,9400000,0
2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,4,0,1,7900000,26900000,14,446,17900000,7300000,16500000,8200000,1
2258,2258,2258,2258,2258,2258,2258,2258,2258,2258,2258,2258,2258,2258,2258,2258,5,0,1,6700000,20200000,8,406,6900000,4900000,15300000,7100000,1
2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,4,0,0,2400000,6000000,6,712,6800000,2200000,6000000,1200000,0
2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,2260,4,0,0,8600000,22600000,14,729,300000,16200000,20500000,11900000,0
2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,1,0,1,5300000,14600000,20,508,11200000,2800000,17000000,4600000,1
2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,0,0,0,7400000,24900000,20,648,7100000,7900000,23300000,6200000,0
2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,0,0,1,8700000,18700000,10,346,1200000,1800000,30700000,8200000,1
2264,2264,2264,2264,2264,2264,2264,2264,2264,2264,2264,2264,2264,2264,2264,2264,5,0,0,8200000,18500000,4,394,9600000,5700000,27400000,11100000,1
2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,0,0,1,3700000,9700000,12,501,2600000,6600000,9200000,4600000,1
2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,5,0,1,9200000,36300000,2,655,3000000,1200000,32200000,8700000,0
2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,4,0,0,6100000,20900000,4,662,10200000,7000000,23300000,4100000,0
2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2,0,1,8800000,30800000,20,820,700000,4800000,25900000,12700000,0
2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,5,0,0,9200000,18900000,10,521,8300000,14500000,23400000,6900000,1
2270,2270,2270,2270,2270,2270,2270,2270,2270,2270,2270,2270,2270,2270,2270,2270,3,0,0,7200000,27900000,12,473,21100000,8800000,27800000,8700000,1
2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,1,0,0,600000,1200000,10,561,900000,300000,1400000,600000,0
2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,5,0,0,8000000,23100000,20,461,5900000,2400000,29300000,7200000,1
2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,4,0,1,6900000,13800000,16,715,2100000,6100000,20900000,8200000,0
2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,0,0,1,4300000,15600000,18,440,6200000,1300000,10000000,4700000,1
2275,2275,2275,2275,2275,2275,2275,2275,2275,2275,2275,2275,2275,2275,2275,2275,3,0,1,8500000,24900000,18,749,9600000,1200000,31700000,10100000,0
2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,4,0,0,8600000,17400000,2,787,11700000,10600000,18400000,10600000,0
2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,3,0,0,6300000,13900000,18,748,17700000,8800000,21700000,8600000,0
2278,2278,2278,2278,2278,2278,2278,2278,2278,2278,2278,2278,2278,2278,2278,2278,3,0,1,5800000,13600000,12,321,1700000,3300000,22300000,3400000,1
2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,3,0,1,1000000,2300000,10,303,1000000,400000,2500000,1000000,1
2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,0,0,1,1700000,5400000,8,682,2400000,1000000,3900000,2100000,0
2281,2281,2281,2281,2281,2281,2281,2281,2281,2281,2281,2281,2281,2281,2281,2281,2,0,0,3200000,8600000,18,638,1000000,4900000,8600000,3500000,0
2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,0,0,1,7500000,16600000,14,440,17200000,14500000,24100000,10300000,1
2283,2283,2283,2283,2283,2283,2283,2283,2283,2283,2283,2283,2283,2283,2283,2283,1,0,1,2000000,6600000,10,873,1400000,200000,6300000,2400000,0
2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,3,0,0,9100000,19700000,20,437,6300000,13700000,23700000,12900000,1
2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,4,0,1,8400000,19700000,8,796,17900000,9200000,20200000,7700000,0
2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,4,0,0,7100000,27200000,16,824,2400000,8000000,22400000,3900000,0
2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,2,0,0,200000,800000,6,338,100000,0,400000,100000,1
2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,0,0,1,5000000,14900000,12,575,12800000,1500000,12300000,6600000,0
2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,0,0,1,4500000,16900000,8,773,6300000,6800000,14000000,6000000,0
2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2290,2,0,1,5100000,19700000,2,733,0,4500000,12900000,6200000,0
2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,2291,3,0,1,4100000,10600000,14,475,5400000,4300000,13900000,4500000,1
2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,1,0,0,7200000,15000000,10,677,10600000,3900000,24500000,4100000,0
2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,3,0,0,7800000,17700000,6,403,12600000,3700000,24700000,10000000,1
2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,3,0,1,7500000,25300000,12,767,13200000,10800000,19400000,9600000,0
